,ARKK_Vol,ARKK_Close,BITO_Vol,BITO_Close,QQQ_Vol,QQQ_Close,VTI_Vol,VTI_Close,JPST_Vol,JPST_Close,ETH_Daily_Volume,ETH_Close_Price_(USD),Bored_Ape_Vol,Bored_Ape_Avg_Sale_Price,Mutant_Ape_Vol,Mutant_Ape_Avg_Sale_Price,Sandbox_Vol,Sandbox_Avg_Sale_Price,ARKK_$_Vol,BITO_$_Vol,QQQ_$_Vol,VTI_$_Vol,JPST_$_Vol,ETH_$_Vol,Bored_Ape_$_Vol,Mutant_Ape_$_Vol,Sandbox_$_Vol
2020-10-29,2107971.0,96.0,,,33630081.0,276.23,3003325.0,168.84,2477014.0,50.795,6205879887.73,382.76,,,,,9.0,1797.1592000000003,202365216.0,,9289637274.630001,507081393.0,125819926.13000001,2375362585827.5347,,,16174.432800000002
2020-10-30,4206437.0,90.82,,,57509840.0,269.71,3954074.0,166.82,1935263.0,50.78,4866868320.85,386.77,,,,,3.0,1654.3751466666665,382028608.34,,15510978946.4,659618624.68,98272655.14,1882358660455.1545,,,4963.12544
2020-11-02,3773834.0,90.89,,,34768771.0,270.05,3724496.0,168.79,2140504.0,50.75,4858040384.02,388.18,,,,,6.0,1704.8608386666665,343003772.26,,9389306608.550001,628657679.8399999,108630578.0,1885794116268.8838,,,10229.165031999999
2020-11-03,2487442.0,93.14,,,37296060.0,274.63,3945884.0,171.99,1821448.0,50.74,6013302700.39,402.66,,,,,15.0,1388.6543992666666,231680347.88,,10242616957.8,678652589.1600001,92420271.52000001,2421316465339.0376,,,20829.815989
2020-11-04,4362795.0,97.52,,,62388325.0,286.85,3553996.0,175.66,2351736.0,50.75,7109781555.56,416.89,,,,,8.0,991.7623000000001,425459768.4,,17896091026.25,624294937.36,119350602.0,2963996832697.4087,,,7934.098400000001
2020-11-05,4328945.0,100.82,,,43540539.0,294.31,3505886.0,179.32,2200363.0,50.745,9260665716.76,456.32,,,,,5.0,1432.923448,436444234.9,,12814416033.09,628675477.52,111657420.43499999,4225826979871.9233,,,7164.61724
2020-11-06,3210838.0,102.01,,,34001999.0,294.65,3250784.0,179.26,2087423.0,50.755,8402076330.65,435.82,,,,,6.0,1653.3355946666668,327537584.38,,10018689005.349998,582735539.8399999,105947154.36500001,3661792906423.883,,,9920.013568
2020-11-09,4607322.0,97.42,,,67963279.0,288.44,5820237.0,181.25,2145725.0,50.74,6196252655.11,450.86,,,,,7.0,1370.47976,448845309.24,,19603328194.76,1054917956.25,108874086.5,2793642472082.8945,,,9593.35832
2020-11-10,4386393.0,94.78,,,60839019.0,283.46,5593497.0,181.18,2429952.0,50.76,8051538010.85,463.91,,,,,0.0,,415742328.54,,17245428325.739998,1013429786.46,123344363.52,3735188998613.424,,,
2020-11-11,4059112.0,98.78,,,30335468.0,289.84,2872690.0,182.56,2146752.0,50.76,7028361608.16,462.78,,,,,1.0,1167.2856,400959083.36,,8792432045.119999,524438286.40000004,108969131.52,3252585185024.2847,,,1167.2856
2020-11-12,2501334.0,98.89,,,30254335.0,288.42,3341629.0,180.705,4093625.0,50.77,7282090998.16,476.87,,,,,28.0,1130.1418171428572,247356919.26,,8725955300.7,603849068.445,207833341.25,3472610734292.559,,,31643.97088
2020-11-13,1521087.0,99.35,,,19690736.0,291.48,4314477.0,182.9158,2114607.0,50.78,5535277503.88,461.03,,,,,32.0,4104.181309375001,151119993.45,,5739455729.280001,789186012.0366,107379743.46000001,2551928987613.7964,,,131333.80190000002
2020-11-16,1975200.0,99.47,,,25630402.0,293.05,3155956.0,184.31,1294991.0,50.77,8583909490.61,482.71,,,,,15.0,10789.777155466667,196473144.0,,7510989306.1,581674250.36,65746693.07000001,4143538950212.3525,,,161846.657332
2020-11-17,2342975.0,101.17,,,20101039.0,292.12,5698595.0,185.11,4018972.0,50.78,10374512144.58,478.76,,,,,16.0,1568.5067593749998,237038780.75,,5871915512.68,1054866920.45,204083398.16,4966901434339.121,,,25096.108149999996
2020-11-18,2473154.0,100.95,,,25287004.0,290.07,3220813.0,183.18,2493734.0,50.785,7041329886.97,471.82,,,,,8.0,4516.9298,249664896.3,,7335001250.28,589988525.34,126644281.19,3322240267270.1855,,,36135.4384
2020-11-19,2131750.0,103.18,,,19911538.0,292.24,3012473.0,184.22,2632660.0,50.78,11692553441.51,510.43,,,,,9.0,1215.059077777778,219953965.0,,5818947865.12,554957776.06,133686474.8,5968230053149.949,,,10935.531700000001
2020-11-20,2058754.0,104.91,,,22413617.0,290.36,2768289.0,183.21,2416445.0,50.77,13115093498.2,552.26,,,,,10.0,2181.3089284,215983882.14,,6508017832.12,507178227.69,122682912.65,7242941535315.933,,,21813.089283999998
2020-11-23,3732843.0,107.39,,,24038915.0,290.37,3869887.0,184.72,2285772.0,50.79,16328634447.94,604.98,,,,,12.0,2385.3723349998186,400870009.77,,6980179748.55,714845526.64,116094359.88,9878497268314.742,,,28624.468019997825
2020-11-24,3131900.0,106.15,,,22383366.0,294.52,5314113.0,187.58,3736560.0,50.805,11698174466.32,569.4,,,,,2.0,2114.08392,332451185.0,,6592348954.32,996821316.5400001,189835930.8,6660940541122.607,,,4228.16784
2020-11-25,2005483.0,108.54,,,20749155.0,296.42,3060373.0,187.47,2966236.0,50.7999,18925159274.9,520.22,,,,,19.0,1028.3520973684208,217675124.82000002,,6150464525.1,573728126.31,150684492.1764,9845246357988.479,,,19538.689849999995
2020-11-27,3950978.0,111.745,,,13820906.0,299.02,3527350.0,188.1696,2015286.0,50.805,8354817073.08,537.99,,,,,4.0,1070.0118,441502036.61,,4132727312.12,663740038.5600001,102386605.23,4494808037146.31,,,4280.0472
2020-11-30,3271133.0,112.33,,,24562862.0,299.36,3714180.0,187.16,2736274.0,50.79,17636527283.06,586.23,,,,,5.0,893.74688,367446369.89,,7353138368.320001,695145928.8,138975356.46,10339061389148.266,,,4468.7344
2020-12-01,3110656.0,112.71,,,25914544.0,303.66,3881355.0,189.01,2648033.0,50.76,9741410153.02,598.26,,,,,12.0,2161.529733333333,350602037.76,,7869210431.040001,733614908.55,134414155.07999998,5827896038145.745,,,25938.356799999994
2020-12-02,2563993.0,112.32,,,22215318.0,303.85,3801155.0,189.2,2046112.0,50.785,9532796875.95,616.55,,,,,6.0,937.2322746666667,287987693.76,,6750124374.3,719178526.0,103911797.91999999,5877445913866.973,,,5623.393648
2020-12-03,2982036.0,114.28,,,21223833.0,304.19,4432434.0,189.54,2655163.0,50.78,9764467771.09,567.67,,,,,3.0,3175.552833333333,340787074.08,,6456077760.2699995,840123540.36,134829177.14000002,5542995419614.66,,,9526.6585
2020-12-04,3372596.0,117.11,,,17654732.0,305.6,3588311.0,191.47,1935357.0,50.79,7324293588.92,596.93,,,,,6.0,2047.7466666666667,394964717.56,,5395286099.200001,687053907.17,98296782.03,4372090572034.015,,,12286.48
2020-12-07,4481644.0,120.68,,,15282364.0,307.26,4429573.0,191.3,2140602.0,50.78,8202546380.66,554.82,,,,,4.0,3029.3001999999997,540844797.9200001,,4695659162.639999,847377314.9000001,108699769.56,4550936782917.781,,,12117.200799999999
2020-12-08,4396625.0,122.21,,,16917114.0,308.21,3507881.0,192.08,3070901.0,50.79,10106371851.88,573.44,,,,,6.0,5288.618719140476,537311541.25,,5214023705.94,673793782.48,155971061.79,5795397874742.067,,,31731.712314842858
2020-12-09,7962366.0,119.95,,,44174270.0,301.4,4517157.0,190.19,1918676.0,50.79,6811827870.08,558.36,,,,,5.0,522.4101608,955085801.7,,13314124977.999998,859118089.83,97449554.03999999,3803452209537.8687,,,2612.050804
2020-12-10,5046035.0,125.2,,,25320018.0,302.43,3252833.0,190.59,3436813.0,50.77,7290279555.85,544.14,,,,,17.0,1885.0353451422654,631763582.0,,7657533043.74,619957441.47,174486996.01000002,3966932717520.219,,,32045.600867418514
2020-12-11,5317354.0,123.9,,,24924962.0,301.93,3489258.0,190.18,2003665.0,50.79,5172669991.01,568.26,,,,,47.0,3505.668652170211,658820160.6,,7525593776.66,663587086.44,101766145.35,2939421449091.343,,,164766.4266519999
2020-12-14,4700033.0,124.21,,,26073045.0,303.83,3589462.0,189.65,2580172.0,50.79,5405820350.33,589.17,,,,,17.0,738.759923117647,583791098.93,,7921773262.349999,680741468.3000001,131046935.88,3184947175803.926,,,12558.918692999998
2020-12-15,4203002.0,124.3,,,23278327.0,307.25,3225333.0,192.24,1924072.0,50.79,10478645813.87,637.74,,,,,12.0,1021.6683593333333,522433148.59999996,,7152265970.75,620038015.9200001,97723616.88,6682651581337.454,,,12260.020312
2020-12-16,3247309.0,123.94,,,22862986.0,309.01,2840202.0,192.51,3915864.0,50.7962,17349207246.96,643.16,,,,,16.0,1083.05951125,402471477.46,,7064891303.86,546767287.02,198911010.9168,11158316132954.793,,,17328.95218
2020-12-17,3703185.0,126.1,,,20571758.0,311.0,3956678.0,194.0,5275173.0,50.7801,10290048036.35,654.55,,,,,28.0,1619.1167620043068,466971628.5,,6397816738.0,767595532.0,267873812.45729998,6735350942192.893,,,45335.26933612059
2020-12-18,3873927.0,127.225,,,36594005.0,309.85,4632285.0,193.36,2801803.0,50.8,8998174913.57,658.7,,,,,12.0,1342.2027053333334,492860362.575,,11338652449.25,895698627.6,142331592.4,5927097815568.56,,,16106.432464000001
2020-12-21,6873528.0,131.3,,,32751810.0,309.01,4838246.0,192.94,3226123.0,50.81,9202038301.55,637.23,,,,,6.0,2681.5759333333335,902494226.4000001,,10120636808.1,933491183.24,163919309.63,5863814866896.706,,,16089.455600000001
2020-12-22,7420030.0,134.9401,,,24566404.0,309.75,4403938.0,192.94,2732490.0,50.805,11374505040.97,585.25,,,,,6.0,369219.758288,1001259590.203,,7609443639.0,849695797.72,138824154.45,6656929075227.692,,,2215318.549728
2020-12-23,6948229.0,134.9,,,19199574.0,308.16,3373447.0,193.23,1896090.0,50.81,9549782453.44,612.32,,,,,5.0,5642.862050200002,937316092.1,,5916540723.84,651851163.81,96340332.9,5847522791890.382,,,28214.31025100001
2020-12-24,4011825.0,132.95,,,11948701.0,309.53,1598790.0,192.99,1612143.0,50.81,8708241842.71,626.83,,,,,16.0,3971.10414175,533372133.74999994,,3698481420.5299997,308550482.1,81912985.83,5458587234265.909,,,63537.666268
2020-12-28,9156138.0,129.85,,,20808980.0,312.65,3760511.0,193.96,3073940.0,50.815,13243087311.74,731.55,,,,,12.0,939.26584,1188924519.3,,6505927597.0,729388713.5600001,156202261.1,9687980522903.396,,,11271.19008
2020-12-29,10868534.0,124.41,,,24422490.0,312.92,4660663.0,193.23,2528840.0,50.825,12086290143.35,752.53,,,,,11.0,3334.1552261818183,1352154314.94,,7642285570.8,900579911.49,128528293.0,9095295921575.176,,,36675.707488
2020-12-30,5088315.0,127.02,,,16908699.0,312.9,4380117.0,193.7623,2285526.0,50.79,9906526172.14,737.15,,,,,2.0,689.5631599999999,646317771.3,,5290731917.099999,848701544.1891,116081865.53999999,7302595767793.0,,,1379.1263199999999
2020-12-31,5470785.0,124.51,,,19620829.0,313.59,3734158.0,194.58,2505796.0,50.79,8601374381.0,730.6,,,,,6.0,670.7066118333332,681167440.35,,6152895766.11,726592463.6400001,127269378.84,6284164122758.601,,,4024.2396709999994
2021-01-04,8289474.0,124.72,,,41977829.0,309.24,8874577.0,191.84,2829908.0,50.78,38837317950.68,1103.19,,,,,10.0,579.4137479999999,1033863197.28,,12981223839.960001,1702498851.68,143702728.24,42844940790010.67,,,5794.137479999999
2021-01-05,5356482.0,127.76,,,25546720.0,311.77,3892403.0,193.42,2401286.0,50.78,39384550210.29,1210.59,,,,,8.0,2390.9043874999998,684344140.32,,7964700894.4,752868588.26,121937303.08,47678542639074.97,,,19127.235099999998
2021-01-06,6793696.0,128.2594,,,48967926.0,307.57,5632761.0,195.11,2948794.0,50.78,33724399155.78,1225.5,,,,,7.0,5285.859977142857,871355372.7424,,15061064999.82,1099007998.71,149739759.32,41329251165408.39,,,37001.01984
2021-01-07,8106473.0,138.3042,,,27824934.0,315.03,4766570.0,198.22,4640815.0,50.79,37244676266.4,1216.98,,,,,0.0,,1121159263.0866,,8765688958.019999,944829505.4,235706993.85,45326026122683.48,,,
2021-01-08,12786355.0,142.58,,,31120326.0,319.09,7614206.0,199.21,4060328.0,50.78,25382161355.47,1279.96,,,,,4.0,4965.3922,1823078495.9,,9930184823.34,1516825977.26,206183455.84,32488151248547.383,,,19861.5688
2021-01-11,8232868.0,138.174,,,30427360.0,314.31,3934414.0,198.06,2436255.0,50.78,29737632398.53,1050.04,,,,,7.0,421.21099428571426,1137568303.032,,9563623521.6,779250036.84,123713028.9,31225703523752.438,,,2948.47696
2021-01-12,6009681.0,140.99,,,27010140.0,313.98,3840055.0,198.7,2988987.0,50.8,24220233641.44,1129.84,,,,,11.0,1194.9581090909091,847304924.19,,8480643757.200001,763018928.5,151840539.6,27364988777444.566,,,13144.539200000001
2021-01-13,5182711.0,141.705,,,19895283.0,316.0,3477834.0,198.92,4773751.0,50.79,27162383779.2,1232.11,,,,,8.0,943.0154499999999,734416062.2550001,,6286909428.0,691810739.28,242458813.29,33467044678190.11,,,7544.123599999999
2021-01-14,7557027.0,145.3052,,,21959596.0,314.25,4318502.0,198.74,3611690.0,50.8,29852397807.7,1169.06,,,,,5.0,438.380592,1098075319.6404002,,6900803043.0,858259087.48,183473852.0,34899244181069.76,,,2191.90296
2021-01-15,9431112.0,141.93,,,31873279.0,311.9,3407933.0,197.08,2915558.0,50.805,26337179207.28,1228.52,,,,,9.0,1385.3940800000003,1338557726.16,,9941275720.099998,671635435.64,148124924.19,32355751399727.625,,,12468.546720000002
2021-01-19,7234929.0,146.125,,,21607968.0,316.43,4077546.0,198.81,4157475.0,50.7923,37755725332.96,1377.75,,,,,8.0,422.44565750000004,1057204000.125,,6837409314.24,810656920.26,211167717.4425,52017950577485.64,,,3379.5652600000003
2021-01-20,7949541.0,147.1,,,28426682.0,323.73,5154379.0,201.37,3520201.0,50.81,33550965501.45,1111.49,,,,,4.0,385.85274000000004,1169377481.1,,9202569763.86,1037937299.23,178861412.81,37291562645206.664,,,1543.4109600000002
2021-01-21,7269974.0,144.85,,,23217865.0,326.5,2999809.0,201.22,4612241.0,50.81,33449573415.19,1234.56,,,,,17.0,456.1669011764705,1053055733.9,,7580632922.5,603621566.98,234347965.21,41295505355456.96,,,7754.837319999999
2021-01-22,5672836.0,146.08,,,18932771.0,325.46,3017236.0,200.87,3078640.0,50.81,18583948815.44,1234.1,,,,,18.0,523.11688,828687882.8800001,,6161859649.66,606072195.32,156425698.4,22934451233134.5,,,9416.10384
2021-01-25,8633748.0,146.62,,,35814868.0,328.35,5403814.0,201.46,3431456.0,50.8,30220573315.3,1368.22,,,,,9.0,525.4706657777776,1265880131.76,,11759811907.800001,1088652368.44,174317964.79999998,41348392821459.766,,,4729.235991999999
2021-01-26,8018623.0,141.97,,,22125934.0,328.6,3970710.0,200.78,3100805.0,50.81,28815233647.19,1241.51,,,,,22.0,968.9097109090909,1138403907.31,,7270581912.400001,797239153.8,157551902.05,35774400725322.85,,,21316.01364
2021-01-27,9796599.0,138.26,,,46559126.0,319.75,6779728.0,195.81,3662946.0,50.81,24080054406.07,1330.78,,,,,17.0,536.2626741176471,1354477777.74,,14887280538.5,1327538539.68,186114286.26000002,32045254802509.832,,,9116.46546
2021-01-28,5591474.0,140.33,,,38740834.0,321.37,4929057.0,197.49,2862292.0,50.82,37727758229.86,1379.13,,,,,16.0,657.8140725000001,784651546.4200001,,12450141822.58,973439466.9300001,145461679.44,52031483207546.83,,,10525.025160000001
2021-01-29,4386189.0,137.36,,,49686766.0,314.69,8309584.0,193.86,3039128.0,50.81,20675057811.51,1379.35,,,,,4.0,3202.4080875,602486921.0400001,,15635928392.539999,1610895954.24,154418093.68,28518140992306.312,,,12809.63235
2021-02-01,7760541.0,142.69,,,32562297.0,322.47,3763804.0,197.25,2440514.0,50.785,34202522936.96,1513.9,,,,,11.0,723.0618771797925,1107351595.29,,10500363913.59,742410339.0,123941503.49,51779199474263.74,,,7953.680648977718
2021-02-02,7871048.0,146.86,,,30176787.0,327.74,3281093.0,200.13,3037681.0,50.79,31547729253.28,1667.22,,,,,64.0,841.6142686250004,1155942109.2800002,,9890140171.380001,656645142.09,154283817.99,52597005165653.48,,,53863.31319200002
2021-02-03,6430067.0,146.14,,,22579040.0,326.33,2955790.0,200.46,2569038.0,50.783,31281187731.46,1597.44,,,,,10.0,1499.2038182820554,939689991.3799999,,7368218123.2,592517663.4,130463456.75400001,49969820529743.46,,,14992.038182820554
2021-02-04,5210558.0,148.35,,,20129661.0,330.3,2746253.0,202.88,2619049.0,50.79,28148699413.73,1721.48,,,,,8.0,2886.872344209451,772986279.3,,6648827028.3,557159808.64,133021498.71,48457423066747.92,,,23094.97875367561
2021-02-05,5447077.0,149.42,,,20441051.0,331.4,3142421.0,204.05,2353295.0,50.8,27137241358.06,1679.14,,,,,8.0,1993.215488873288,813902245.3399999,,6774164301.4,641211005.0500001,119547386.0,45567227453972.875,,,15945.723910986304
2021-02-08,8507851.0,153.31,,,18223516.0,333.59,3745388.0,205.97,2661090.0,50.8,30019054964.58,1772.05,,,,,13.0,2559.8361687860424,1304338636.81,,6079182702.44,771437566.36,135183372.0,53195266349983.99,,,33277.87019421855
2021-02-09,8064555.0,154.92,,,16549516.0,333.48,3404804.0,206.01,2789425.0,50.79,28160087040.96,1743.0,,,,,13.0,789.3867612451945,1249360860.6,,5518932595.68,701423672.04,141674895.75,49083031712393.28,,,10262.027896187528
2021-02-10,14278226.0,153.1,,,25980842.0,332.73,3445910.0,205.91,2766995.0,50.8,22704833293.38,1787.69,,,,,17.0,1373.6332112941175,2185996400.6,,8644605558.66,709547328.1,140563346.0,40589203430242.49,,,23351.764591999996
2021-02-11,8817256.0,154.5,,,20709524.0,334.56,2676370.0,206.42,4169800.0,50.8,25654622577.73,1844.84,,,,,28.0,4035.6327385714285,1362266052.0,,6928578349.44,552456295.4,211825840.0,47328673916299.414,,,112997.71668
2021-02-12,6466803.0,156.6,,,18450250.0,336.455,2420350.0,207.42,2137374.0,50.81,21858523915.31,1817.48,,,,,22.0,2644.5552763636356,1012701349.8,,6207678863.75,502028996.99999994,108599972.94,39727430045597.625,,,58180.216079999984
2021-02-16,11185654.0,155.145,,,24387052.0,335.51,5096042.0,207.07,2927868.0,50.805,23400742813.88,1851.14,,,,,18.0,1535.7453115555552,1735398289.8300002,,8182099816.5199995,1055237416.9399999,148750333.74,43318051052485.83,,,27643.415607999992
2021-02-17,13316646.0,152.05,,,28492624.0,333.94,4010533.0,206.74,2248042.0,50.795,25737933170.85,1939.61,,,,,16.0,2252.5861502355083,2024796024.3000002,,9514826858.56,829137592.4200001,114189293.39,49921552557512.36,,,36041.37840376813
2021-02-18,10568885.0,149.15,,,28750896.0,332.44,3544360.0,205.56,4589644.0,50.795,45716324173.07,1957.47,,,,,30.0,1764.2716519999997,1576349197.75,,9557947866.24,728578641.6,233130966.98000002,89488333079059.33,,,52928.14955999999
2021-02-19,7783808.0,152.55,,,36173201.0,331.04,4067386.0,205.94,2757655.0,50.8035,71999689923.12,1915.12,,,,,31.0,3019.4418638844704,1187419910.4,,11974776459.04,837637472.84,140098525.7925,137888046165565.56,,,93602.69778041859
2021-02-22,15976076.0,143.78,,,41216685.0,322.44,4530921.0,203.97,3212977.0,50.8026,127098832827.47,1578.19,,,,,12.0,2724.4973333333332,2297040207.28,,13289907911.4,924171956.37,163227585.3402,200586106979984.88,,,32693.968
2021-02-23,36260052.0,139.03,,,94223595.0,321.53,5733606.0,203.92,2312594.0,50.81,68725357181.35,1625.17,,,,,14.0,1546.2819657142857,5041235029.56,,30295712500.35,1169196935.52,117502901.14,111690388730414.6,,,21647.947519999998
2021-02-24,15253960.0,138.4,,,52993691.0,324.11,3745228.0,206.28,3422687.0,50.8,47238412441.57,1481.88,,,,,7.0,4225.219885714286,2111148064.0,,17175785190.01,772565631.84,173872499.6,70001658628913.76,,,29576.5392
2021-02-25,16069719.0,129.59,,,103269434.0,312.71,7592417.0,200.82,2835822.0,50.795,65524767760.86,1446.1,,,,,53.0,3180.7546325053427,2082474885.21,,32293384706.14,1524709181.94,144045578.49,94755366658979.64,,,168579.99552278317
2021-02-26,15919134.0,130.44,,,96071565.0,314.36,6182488.0,200.08,2616969.0,50.79,37735862646.35,1460.23,,,,,25.0,2342.858164799999,2076491838.96,,30201057173.4,1236992199.04,132915855.50999999,55103038712079.66,,,58571.45411999997
2021-03-01,11450334.0,136.63,,,44846025.0,323.6,4758654.0,205.18,2226548.0,50.78,32722127196.91,1488.67,,,,,44.0,1867.7228188048723,1564459134.4199998,,14512173690.000002,976380627.72,113064107.44,48712449094224.016,,,82179.80402741439
2021-03-02,8803408.0,133.32,,,46047983.0,318.3727,4879037.0,203.24,3793873.0,50.77,20913868554.11,1568.65,,,,,25.0,2294.878316759648,1173670354.56,,14660420677.264101,991615479.88,192614932.21,32806539907404.656,,,57371.9579189912
2021-03-03,15739256.0,125.12,,,82706965.0,309.1701,4381047.0,200.23,4681111.0,50.7623,20240125902.39,1538.37,,,,,31.0,2077.8338755269824,1969295710.72,,25570520639.7465,877217040.81,237623960.9153,31136802484459.7,,,64412.85014133646
2021-03-04,26900237.0,118.26,,,136462133.0,304.09,7207015.0,197.13,2485319.0,50.755,19679197482.05,1529.75,,,,,45.0,1893.0653133333328,3181222027.6200004,,41496770023.96999,1420718866.95,126142365.84500001,30104252348165.99,,,85187.93909999997
2021-03-05,37813364.0,117.02,,,113871160.0,308.73,6681891.0,200.68,3373388.0,50.76,22504670380.86,1651.48,,,,,30.0,2588.5818520291073,4424919855.28,,35155443226.8,1340921885.88,171233174.88,37166013040582.67,,,77657.45556087322
2021-03-08,22645855.0,110.23,,,82079978.0,299.92,4351162.0,199.69,2591625.0,50.7301,22671980016.07,1872.1,,,,,20.0,2008.2261999999998,2496252596.65,,24617427001.760002,868883539.78,131473395.4125,42444213788084.64,,,40164.524
2021-03-09,24780568.0,121.72,,,74745008.0,311.79,4152753.0,202.81,2634293.0,50.725,23686865735.1,1795.63,,,,,28.0,2242.279561428572,3016290736.96,,23304746044.32,842219835.9300001,133624512.425,42532846719917.61,,,62783.827720000016
2021-03-10,19035176.0,121.13,,,72295219.0,310.92,4164545.0,204.28,1983103.0,50.73,23022751269.16,1827.06,,,,,16.0,1960.79901875,2305730868.88,,22478029491.48,850733252.6,100602815.19,42063947933831.47,,,31372.7843
2021-03-11,18299228.0,128.63,,,50694589.0,318.13,4194415.0,206.95,2580083.0,50.72,21046194715.27,1767.77,,,,,25.0,2025.8901300800003,2353829697.64,,16127469598.57,868034184.25,130861809.75999999,37204831631812.85,,,50647.25325200001
2021-03-12,14671291.0,126.61,,,62539173.0,315.48,4096641.0,207.38,1645799.0,50.73,24068826298.78,1921.18,,,,,28.0,1860.962309625121,1857532153.51,,19729858298.04,849561410.5799999,83491383.27,46240547708690.16,,,52106.944669503384
2021-03-15,9877594.0,128.86,,,40433374.0,318.88,3512634.0,208.78,2204679.0,50.72,22913362380.49,1805.64,,,,,34.0,1646.2910082352944,1272826762.8400002,,12893394301.119999,733367726.52,111821318.88,41373283648707.97,,,55973.89428000001
2021-03-16,13793592.0,126.12,,,53173579.0,320.62,4330971.0,208.01,3166860.0,50.72,24626823552.12,1823.03,,,,,36.0,2042.2221251527783,1739647823.04,,17048512898.98,900885277.7099999,160623139.2,44895438140221.32,,,73519.99650550002
2021-03-17,13676767.0,127.5,,,58197228.0,321.95,3116095.0,208.79,1966004.0,50.72,22929832819.98,1776.16,,,,,32.0,2538.880854029125,1743787792.5,,18736597554.6,650609475.05,99715722.88,40727051861535.68,,,81244.187328932
2021-03-18,14293237.0,120.0,,,74074304.0,312.01,3546925.0,205.08,1919370.0,50.72,20217323332.14,1809.76,,,,,19.0,2252.441757989405,1715188440.0,,23111923591.04,727403379.0,97350446.39999999,36588503073573.69,,,42796.39340179869
2021-03-19,12211560.0,122.2115,,,74632725.0,313.42,3903493.0,205.15,2593050.0,50.75,22004253452.88,1805.49,,,,,24.0,2042.0823910917632,1492393064.94,,23391388669.5,800801588.95,131597287.5,39728459566640.31,,,49009.977386202314
2021-03-22,8666244.0,124.72,,,51236077.0,318.65,3588899.0,206.38,1902484.0,50.75,21115590210.84,1668.69,,,,,29.0,1905.6080732413789,1080853951.68,,16326375936.05,740676975.62,96551063.0,35235374228926.6,,,55262.63412399999
2021-03-23,7141308.0,121.71,,,49691592.0,317.02,4482988.0,204.15,3434139.0,50.74,30530474276.12,1583.24,,,,,16.0,2252.96594325,869168596.68,,15753228495.839998,915202000.2,174248212.86,48337068092924.23,,,36047.455092
2021-03-24,17961671.0,114.7801,,,61225452.0,311.77,3825471.0,202.38,2517649.0,50.745,28808635521.04,1586.98,,,,,190.0,2535.4626639101307,2061642393.5471,,19088259170.039997,774198820.98,127758098.505,45718728399180.06,,,481737.90614292485
2021-03-25,19965514.0,114.2,,,72172074.0,311.32,4503956.0,203.18,3097537.0,50.74,22569309675.4,1699.89,,,,,53.0,3498.3795527559996,2280061698.8,,22468610077.68,915113780.08,157169027.38,38365343824115.71,,,185414.11629606798
2021-03-26,15170143.0,113.91,,,53613011.0,316.01,3211758.0,206.49,2283550.0,50.745,17082248190.8,1713.94,,,,,57.0,3349.9790681064424,1728030989.1299999,,16942247606.109999,663195909.4200001,115878744.75,29277948464139.75,,,190948.8068820672
2021-03-29,13651089.0,111.19,,,49890980.0,315.84,4340668.0,205.57,3655815.0,50.745,22330446941.29,1841.4,,,,,211.0,2529.108260900474,1517864585.91,,15757567123.199999,892311120.76,185514332.17499998,41119284997691.41,,,533641.84305
2021-03-30,13748382.0,114.34,,,40689961.0,314.4,3861073.0,205.33,2714448.0,50.76,30096285562.53,1919.08,,,,,127.0,2678.744602866143,1571989997.88,,12792923738.4,792794119.09,137785380.48,57757179697340.07,,,340200.5645640002
2021-03-31,16899573.0,119.81,,,49587795.0,319.05,5246605.0,206.65,6210308.0,50.75,30932180179.93,1967.67,,,,,66.0,2725.32877590909,2024737841.13,,15820985994.75,1084210923.25,315173131.0,60864322974642.87,,,179871.69920999993
2021-04-01,12199074.0,120.84,,,50615861.0,324.56,3923581.0,209.18,7934686.0,50.73,35942864764.37,2134.46,,,,,54.0,2981.359923333334,1474136102.16,,16427883846.16,820734673.58,402526620.78,76718607124957.2,,,160993.43586000003
2021-04-05,8959328.0,121.98,,,37927884.0,331.1,5528875.0,211.71,2468790.0,50.73,28732641868.41,2112.29,,,,,197.0,2921.3080367058224,1092858829.44,,12557922392.400002,1170518126.25,125241716.69999999,60691672092223.76,,,575497.683231047
2021-04-06,8574302.0,123.77,,,31480091.0,330.75,3878116.0,211.81,1834389.0,50.73,33935753198.31,1964.18,,,,,67.0,3094.598784063469,1061241358.54,,10412040098.25,821423749.96,93058553.97,66655927717056.54,,,207338.1185322524
2021-04-07,5912277.0,121.08,,,29764186.0,331.62,3188665.0,211.64,2569765.0,50.725,25363889593.0,2081.11,,,,,26.0,2796.707213076923,715858499.16,,9870399361.32,674849060.5999999,130351329.625,52785044270888.234,,,72714.38754
2021-04-08,6314437.0,124.0799,,,27114245.0,335.14,3425890.0,212.84,1890931.0,50.73,19880323193.0,2066.55,,,,,39.0,2576.9709803076935,783494711.5163,,9087068069.3,729166427.6,95926929.63,41083681894494.16,,,100501.86823200005
2021-04-09,5360768.0,123.14,,,31427244.0,337.12,3288505.0,214.14,2771514.0,50.72,27173913965.95,2133.82,,,,,49.0,2961.4793756723284,660124971.52,,10594752497.28,704200460.6999999,140571190.07999998,57984241098823.44,,,145112.4894079441
